number,value,datetime_start,datetime_complete,duration,params_attention_heads,params_colonization_expert_weight,params_colonization_threshold,params_colonization_weight,params_coord_embed_base,params_decline_expert_weight,params_decline_threshold,params_decline_weight,params_dropout_rate,params_hidden_dim_1_base,params_hidden_dim_2_base,params_hidden_dim_3_base,params_jump_expert_weight,params_jump_threshold,params_jump_weight,params_learning_rate,params_pde_expert_weight,params_pde_weight,params_weight_decay,state
21,721.5303556450441,2025-04-25 14:00:04.176159,2025-04-25 19:13:58.034131,0 days 05:13:53.857972,6,0.5960174856097703,0.11955598806148636,4.893645791055788,6,0.6432918195211154,73.09671279337185,4.082643943639809,0.2202259292197384,18,7,3,0.6956723536120895,114.08057533426859,7.726547685746881,0.0002344325678327022,0.6478135772534398,6.546828280429639,7.668100411620167e-07,COMPLETE
22,557.7952366399077,2025-04-25 14:00:04.189980,2025-04-25 19:31:33.864963,0 days 05:31:29.674983,4,0.7885373500676509,0.08667863344492623,4.013156586009125,7,0.7430655159679573,52.472311864708516,6.986643578487314,0.3237354812337988,21,6,2,0.5927558911678276,105.7023270725417,6.0267225770136115,0.0009842407097068193,0.5273145000499233,7.178984393429149,1.0420342200964321e-07,COMPLETE
23,558.6918838289657,2025-04-25 14:00:04.204123,2025-04-25 19:48:47.034838,0 days 05:48:42.830715,4,0.7695355540825743,0.08153554389945462,2.3877778531124934,7,0.7560396654680563,53.00171813647306,8.44826617540144,0.33812988867882926,14,5,2,0.6737520257556932,118.57279074590834,8.254453060125112,0.0009802044201212064,0.5392499500528215,5.26537051417564,1.0585603428209005e-07,COMPLETE
24,663.3781463080629,2025-04-25 14:00:04.218937,2025-04-25 20:03:23.159282,0 days 06:03:18.940345,4,0.7919468507945114,0.08188617332645819,2.3877778531124934,7,0.8127833926147228,32.667297664671636,9.837482852396969,0.34448030946226604,13,6,2,0.6688417851080439,90.66482732641732,8.218138809244339,0.000996348416127449,0.5273145000499233,5.042510374008792,1.0584556713314504e-07,COMPLETE
25,631.6000328821938,2025-04-25 14:00:04.233546,2025-04-25 20:13:30.855258,0 days 06:13:26.621712,4,0.7919468507945114,0.08188617332645819,2.3877778531124934,6,0.6337205489663146,53.495291236425516,8.305075480367297,0.4208799472720689,20,5,2,0.5833535829859108,118.57279074590834,8.218138809244339,0.0006669689910790164,0.5273145000499233,8.071084958729553,1.5709693228666868e-07,COMPLETE
26,588.4073719463945,2025-04-25 14:00:04.247832,2025-04-25 20:34:29.620141,0 days 06:34:25.372309,4,0.7695355540825743,0.08831651881477984,4.893645791055788,7,0.7391759041059334,43.19350537437982,7.58634062299952,0.3248492963750184,27,6,2,0.5833535829859108,139.78429771832162,6.153224686495365,0.0006669689910790164,0.4187633189364319,4.9361974382388425,3.8959201571571715e-07,COMPLETE
27,549.2326213996414,2025-04-25 14:00:04.261952,2025-04-25 20:59:30.308483,0 days 06:59:26.046531,4,0.7695355540825743,0.08831651881477984,4.893645791055788,7,0.7391759041059334,43.19350537437982,7.58634062299952,0.3248492963750184,27,6,2,0.5833535829859108,139.78429771832162,6.153224686495365,0.0006669689910790164,0.4187633189364319,4.9361974382388425,3.8959201571571715e-07,COMPLETE
28,1040.3927774462654,2025-04-25 14:00:04.276081,2025-04-25 21:03:37.437348,0 days 07:03:33.161267,4,0.8835852799327918,0.07526576021140104,2.705156081566563,6,0.7987976455839964,27.54515563240801,9.51131581752651,0.40326281053976487,13,11,2,0.5480571123768981,194.05750117413066,4.204821010014943,0.0007424594118189796,0.4229557134433338,2.0782176795602387,1.6202742618368522e-07,COMPLETE
29,1963.3173327862585,2025-04-25 14:00:04.290162,2025-04-25 21:07:44.020984,0 days 07:07:39.730822,4,0.6898337105523886,0.11830103266958059,7.70194809505662,4,0.8849843719734976,44.17440522498393,8.834098467681429,0.3158133448186491,21,7,3,0.6580375686493298,143.11974270716937,8.828098767694765,1.4022487868824743e-05,0.5273145000499233,9.194014751776788,9.808781734047834e-07,COMPLETE
30,604.3804215488369,2025-04-25 14:00:04.304398,2025-04-25 21:24:32.531241,0 days 07:24:28.226843,5,0.6898337105523886,0.07526576021140104,5.451798712798487,7,0.7236114502935903,56.98756691373163,7.021538610356891,0.4439836389304148,14,11,8,0.5480571123768981,102.20877494935834,6.540008740402991,0.00046855614423921206,0.5568679756834303,7.209013810147226,1.6202742618368522e-07,COMPLETE
31,822.66929046282,2025-04-25 14:00:04.318497,2025-04-25 21:30:08.784960,0 days 07:30:04.466463,4,0.7606071210052325,0.0935100711694658,4.68246666274058,7,0.7271346785856432,43.98801730375808,7.646004863581341,0.3316254010508273,27,6,2,0.5843988614015443,140.97465637500056,5.9091898471271795,0.0007122170278762228,0.40524422791449094,4.658167312150433,3.562305153339865e-07,COMPLETE
32,654.8653855903217,2025-04-25 14:00:04.332475,2025-04-25 21:39:30.415219,0 days 07:39:26.082744,4,0.8005672195250383,0.10859095652706986,3.417977749341608,7,0.7913227812384533,43.98801730375808,6.122277392227244,0.35854388732923137,29,5,2,0.6540119614987754,141.26117516637643,3.8634882822398025,0.0007122170278762228,0.43863440803649845,5.348143693547763,1.12436558408765e-06,COMPLETE
33,772.7831165107156,2025-04-25 14:00:04.346690,2025-04-25 21:45:52.059639,0 days 07:45:47.712949,4,0.7606071210052325,0.08878380985398053,4.68246666274058,6,0.7271346785856432,35.50778213153707,7.646004863581341,0.3176948957255109,23,8,2,0.5843988614015443,184.17977710149455,6.249014067067106,0.0009969345024696621,0.43863440803649845,4.658167312150433,1.0194910977689505e-07,COMPLETE
34,597.958174913213,2025-04-25 14:00:04.360867,2025-04-25 21:59:19.509177,0 days 07:59:15.148310,5,0.8005672195250383,0.06707449540966576,2.1100665974720263,2,0.7446846033440662,48.22682882792523,8.77493877349171,0.39327933776180835,29,6,3,0.5386054702940146,136.6978563788276,5.552669945797307,0.0005722594303804291,0.5034487701144117,5.513342492380526,7.0612604030997806e-06,COMPLETE
35,939.4658685404471,2025-04-25 14:00:04.374890,2025-04-25 22:03:26.190490,0 days 08:03:21.815600,4,0.8803430974554443,0.06707449540966576,3.417977749341608,8,0.7723200720781254,56.98756691373163,7.383476583947449,0.3393912722544065,29,8,2,0.6771740613370585,103.50357424888162,6.607448003076824,0.00018310654660099737,0.5034487701144117,7.424618740313271,2.101376915764335e-07,COMPLETE
36,994.5438263120187,2025-04-25 14:00:04.388877,2025-04-25 22:07:33.533133,0 days 08:07:29.144256,5,0.6708610455122835,0.0935100711694658,5.928024169633634,7,0.8208296875117662,40.01552058076593,6.122277392227244,0.3034657805455815,9,5,3,0.7351799524354927,146.55722048726244,8.828098767694765,0.00037403627398723715,0.40524422791449094,3.235351757320631,3.637444993329046e-07,COMPLETE
37,875.2841874603714,2025-04-25 14:00:04.402846,2025-04-25 22:12:03.783701,0 days 08:11:59.380855,4,0.7296404816184362,0.11187453597037152,7.368592125592221,6,0.6761257755000888,29.75000396240891,8.143488294825584,0.11549007998447319,18,7,5,0.7873521528567009,77.41614333279803,3.8634882822398025,0.0001525342151796965,0.4444224196411702,4.658167312150433,1.5069144222128222e-07,COMPLETE
